외국인이 한국인을 이상하다고 느끼는 순간들,,소고기 버터 장조림 비빔밥 이팅사운드 ASMR *말없음 | Jangjorim(soy sauce beef) and Rice Eating Sound ASMR *No talking, 탐험이 시작됩니다 | 인터랙티브 맵,오버워치 신맵에서 피아노연주하면 생기는일ㅋㅋㅋㅋㅋ,예로부터 노틸은 이니시의 수호자였다 | 젠지 vs 한화생명 H/L 06.20 | 2019 LCK 서머,,초간단 아보카도 스무디 레시피 _ 부드럽고 고소한 크림스무디 같은 맛,,,,이런 짜파구리는 없었다 ◑.◑ 한우채끝살짜파구리 : Parasite) the end of Korean beef Jjapaguri ★ [만개의레시피],,,,,,,500분에게 선물로 나눠드려요 by. 디렉터파이,,,,,,말레이시아 15일 여행을 영상하나로 정리했다. 희철리즘은 영상편집의 고수가 된걸까? 바쁜사람 드루와 l 세계일주#28,,,,,,,,,,검도 만렙끼리 붙으면 이렇게 댐... 절대 지존 검도 8단 ㄷㄷㄷ,,,,, 과연 아스날에 맞는 감독인가?? 충분하다 or 부족하다 ●주간EPL●
주변 사람들 눈치 보며 살고 계신가요?,,무뼈국물닭발에 주먹밥 비벼서 숙주나물과 함께 먹기 | 긍정부스터,PBE 인사이드 22화 (2018. 07. 24),오버워치에서 윷놀이 하는방법ㅋㅋㅋㅋㅋ,무대의 척추는 드럼이지!! | 젠지 vs 한화생명 H/L 06.20 | 2019 LCK 서머,,시원한 냉면 먹방 (feat. 갈비) _  물냉 비냉 둘  다 먹고 싶을 때는 둘 다 먹자 :D,,,,매운맛이 필요할땐 뭐?  핵매운불닭발 with 우유 ★ [만개의레시피],,,,,,,(*Eng) 각질 뜨지 않는법,,,,,,태국 짜투짝시장에서 쇼핑을 했다.. 직원은 빡쳤을까..? 그리고 난 말레이시아로 이동했다 l 세계일주#27,,,,,,,,,,독일에서 월드컵 단체관람한 용자.avi ㅋㅋㅋㅋㅋㅋ,,,,,[후토크] 맨유 1-1 첼시
박지성,,입덕하우스 | 토종닭 훈제치킨,삼성 갤럭시 2017 월드 챔피언십 우승 기념 스킨 제작 과정 - 뒷이야기 | 리그 오브 레전드,오버워치 1대1를 이겼는데...죄송합니다ㅠㅠ,잠깐 바람이 불었다ㅡ,,맘스터치 삼계탕 먹방 리뷰 _ 역시 초복에는 초간단 삼계탕 :D,,,,캬아악 여름이닷★ 썸머살사 : Summer Salsa ★ [만개의레시피],,,,,,, 피부타입별 온몸 각질 케어(민낯주의) by. 디렉터파이,,,,,,한국에서 유명한 태국 음식 먹방&검증!! 광고 블로거들 니네 혼날래?? l 세계일주#26,,,,,,,,,,탁구는!!!!!!!!!!!! 기합으로 하는거다!!!!!!!,,,,, 아!! 데 헤아의 실수
 맨유 현지팬들의 솔직한 평가(정말 예상치 못한 대답들..),, 선식7가지,The Breakdown - Rift Rivals 2018,대놓고 병맛으로 만들었지만 갓겜인 게임ㅋㅋㅋ(dude simulator), 생각이 든 순간 「넥서스」가 무너지기 시작했다 | 젠지 vs 한화생명 H/L 06.20 | 2019 LCK 서머,,온 세상이 음식으로 둘러싸인 음식 도시 만들기 _ [방구석 아티스트 시즌 2] 미션 주제 '뮤즈',,,,탱글탱글 낙지장 고고 ★ 짭조르름 반찬으로 굳굳굳 ★ [만개의레시피],,,,,,,(*Eng) 투명 촉촉 에센스 15종 비교& 피부타입별 스킨케어 루틴  by. 디렉터파이,,,,,,태국 카오산로드 이런곳이였어...?문화충격! 러시아미녀까지 만나다! 미치고 싶은사람 드루와 l 세계일주#25,,,,,,,,,,아이유랑 동갑인게 믿기지 않는 NBA선수 스티븐 아담스 ㅋㅋㅋㅋ 알고 보니 개그캐였네 ㅋㅋㅋㅋㅋ,,,,, 사실상 챔스권 힘들어진 맨유?? 에메리급 후토크!!
영국 레전드 여가수 만나러 갔다 지렸습니다(소름돋는 라이브),, 아로니아분말 푸드쇼!,아칼리 - 섬기는 이 없는 암살자 | 챔피언 트레일러 - 리그 오브 레전드,오버워치가 맵하나는 정말 잘만듭니다ㅋㅋ(신맵 파리),그리핀 vs KT | Match23 H/L 06.20 | 2019 LCK 서머,,연어케이크 먹방 _ 연어로 케이크를 만들다 ?? 그 결과는!!!!!! :D,,,,??반찬의 기본중에 기본!! 멸치볶음 A to Z :  Stir fried Anchovies [만개의레시피],,,,,,,이니스프리 50종 탈락템,,,,,,태국에서 한국인들이 가는 3만원 고급 마사지와 6천원 로컬 마사지를 모두 가보았다. 한국인은 호구였던가.. l 세계일주#24,,,,,,,,,,이번 월드컵 논란의 VAR에 대해 알아보자! 의아했던 내용 총 정리!,,,,,[후토크] 레스터 3-0 아스날
99% 한국인들이 낚이는 해외여행 실수 공개합니다 (대처법도 알려드립니다),,장조림에 흰쌀밥 비벼먹는 리얼사운드 먹방! | 비비는 소리가 대박 | Jangjorim(soy sauce beef) Eating Show! Mukbang! Korean food,암흑의 별 초가스 제작 뒷이야기 - 리그 오브 레전드,한국 vs 중국 국가대항전 모두가 놀란 김재원의 메이ㅋㅋㅋ,(대충 참신하면서 위트있고 재미있는 제목) | 그리핀 vs KT H/L 06.20 | 2019 LCK 서머,,연어케이크 레시피 _ ??특별한 날?? 만들기 좋은 커다란 연어 샌드위치,,,,??후후 불어먹는게 제맛!! 달걀찜 레시피 : Steamed Egg ?? [만개의레시피],,,,,,, 합격템,,,,,,태국 MBK 짝퉁시장에서 태국상인들과의 맞짱. 그들은 더욱 강력하다.. l 세계일주#23,,,,,,,,,,홀슈타인 킬 이재성 2018년 K리그 스페셜 (Holstein Kiel LEE JAE-SUNG),,,,, 나일스의 전반전 퇴장으로 무너진 아스날... 에메리 유로파에 올인하나?
흑인들이 솔직하게 평가하는 방탄소년단,,맘스터치 인크레더블버거 이팅사운드 ASMR *말없음 | Big Chicken Burger Eating Sound ASMR *No talking,제작 뒷이야기 ? 오른의 음악,중국한테 보여준 한국 유튜버의 위엄ㅋㅋㅋㅋㅋ,Viper,,콩국 투명한 감자떡 먹방 _ 콩국수보다 맛있는거같은 귀요미들 :D,,,,새우그라탕인줄 알앗더니 덮밥? 새우그라탕덮밥 : Shrimp Gratin deopbab★ [만개의레시피],,,,,,, 숨은 꿀템은? by. 디렉터파이,,,,,,태국 방콕에서 무에타이와 줌바댄스를 안했다고? 그럼 태국간거아니다! 태국 현지에서 무에타이,,,,,,,,,,국가대표 유격수 오지환의 어깨를 조사해 보았다,,,,,[후토크] 토트넘 0-1 웨스트햄
 빅뱅 그리고 케이팝,,맘스터치 인크레더블 버거 리얼사운드 먹방 | 바삭! 아삭! | Big Chicken Burger Eating Show! Mukbang!,격전! 얼불져스 | 또 하나의 추억을 만들다.,요즘 배그 유저들을 놀라게한 보급동굴...저도 가봤습니다ㅋㅋㅋㅋ, Lehends 인터뷰 | 그리핀 vs KT | 06.20 | 2019 LCK 서머,,나쵸치즈와 함께 먹는 KFC치킨 먹방 _ 미국여행가고 싶은 사람 손 :D,,,,만바퀴 - 요거트샐러드,,,,,,,(*Eng) 립밤 발암물질?! 올리브영,,,,,,줌바댄스를 해보다 l 세계일주#22,,,,,,,,,,드리블에 묘한 리듬이 있다. 문선민이 국가대표인 이유!,,,,, 출렁출렁 안토니오 결승골!! 토트넘 결국 퍼졌다. 챔스도 리그도 잃을 수 있다??
리버풀(콥)의 본진에 다녀왔습니다 ㄷㄷㄷ (리중딱 아닙니다;;),,분모자 당면과 신전떡볶이 매운맛 이팅사운드 ASMR *말없음 | Very Spicy Tteokbokki Eating Sound ASMR *No talking,2018 리프트 라이벌즈 - 로그인 화면,캐리와 트롤을 동시에하는 라인하르트ㅋㅋㅋㅋㅋ,옛날 어린이들은 호환마마,,멋있어보이는??베이컨 삼겹말이 먹방 _ 원래 귀엽게 만들려그랬는데 어쩌다보니 멋있어졌다 :D,,,,초코초코칩 ★ 쌀가루로 만들어두 맛있쟈냐 ★ 초코칩쌀쿠키 : Choco-Chip rice cookie★ [만개의레시피],,,,,,, 이니스프리 33종 비교 분석 by.디렉터파이,,,,,,태국 방콕의 3대 유흥가거리 직접 가보니 엄청난 충격!! 소문이 전부 사실이었다니.. l 세계일주#21,,,,,,,,,,빠따 발언 후회합니다 ㅠㅠ 2002 레전드 김남일,,,,,[주간UCL] 바르셀로나vs리버풀
한국인들이 영어로 인사할 때 흔하게 저지르는 실수,,힐튼 호텔 스테이크 배달 먹방 + 룸 투어 (with 가족) | Steak Room service Mukbang in Hilton Busan Hotel,The Breakdown - 2018 LCK Summer Split 2주차,오버워치 경쟁전에서 즐겜유저를 만났습니다ㅋㅋㅋㅋㅋ, 전쟁 등이 가장 무서운 재앙이었으나 | 그리핀 vs KT H/L 06.20 | 2019 LCK 서머,,베이컨 삼겹 말이 레시피 _ 베이컨안에 다양한 재료 가득??삼뚱이 만들기,,,,월요일엔 모카모닝빵 : Mocha cream Bread ★ [만개의레시피],,,,,,,립밤 발라요 말아요? (차라리 바세린이 낫다?!) by. 디렉터파이,,,,,,하노이도착 하루만에 호스텔에서 나와야했다..배낭여행이란 이런걸까? 엄마 보고 싶다..호스텔VS에어비엔비 (베트남 마지막편!) l 세계일주#20,,,,,,,,,, 차두리 코치가 말하는 대한민국 대표팀의 현재,,,,, 4강 1차전 프리뷰&시뮬!! 메시 대 반 다이크 누가 이길까요?
맨유 영국 현지팬들 '맹구' 반응 (중간에 돌발상황 벌어짐;;),,신전 매운맛에 분모자 당면,도전하라 | 2018 리프트 라이벌즈 - 리그 오브 레전드,이 게임 너무 화나서 삭제했습니다...,킹존 vs 진에어 | Match22 H/L 06.19 | 2019 LCK 서머,,명란 만두와 쫄면 먹방 _ 마트에서 시식해보고 맛있어서 사온 신제품 :D,,,,??가벼운 옷차림을 위하여! 다이어트 레시피 15가지 2탄 : diet recipes ??[만개의레시피],,,,,,,(*Eng) 착한 모공 프라이머 TOP5는? 4900원 프라이머가 톱오브톱?! 촉촉 메이크업베이스까지~ by. 디렉터파이,,,,,,베트남 헬스장을 정복하다! 세계여행자의 평범한 아침과 헬스루틴! l 세계일주#19,,,,,,,,,,네이마르랑 공 찰 수 있는 방법 지금 알려드립니다,,,,,[주간UCL] 아약스vs토트넘
위험하다는 난민,, 통치즈김밥 리얼사운드 먹방! | 아.. 그냥 JMT! | Very Spicy Tteokbokki Eating Show! Mukbang!,반역왕 다리우스 - 로그인 화면,오버워치 국가대표가 되었습니다ㅋㅋㅋㅋㅋ,TusiN,,구워먹는 치즈와 까르보불닭볶음면 먹방 _ 오 대박 여러분도 꼭 해보세요!!!!!!!! :D,,,,??담백한 두부와 달큰한 볶음김치의 꿀조합! 두부김치 레시피: tofu & fried kimchi  ?? [만개의레시피],,,,,,,촉촉한 립 메이크업? 성분,,,,,,남들은 모르는 베트남 '핫스톤' 마사지!! 제발 짜가 마사지는 그만받자!! l 세계일주#18,,,,,,,,,,정우영과 불화설 손흥민,,,,,  4강 1차전 프리뷰&시뮬!! 이빨빠진 토트넘
 이민자 마을에 가봤습니다,,(최초공개!) 본업 후 빠네와 찹스테이크 먹방 | 운동 후 먹방 | Eating Pane pasta & Steak! after Working,신성왕 가렌 - 로그인 화면,오버워치 장비탓하는 친한동생 참교육했습니다ㅋㅋㅋㅋㅋ, Rascal 인터뷰 | 킹존 vs 진에어 | 06.19 | 2019 LCK 서머,,에머이 쌀국수 야외 먹방 _ 쌀국수 먹고 알바하기??입덕가이드 개인 미션 완료하기 :D,,,,집에서 먹는 중국요리 레시피 ☆ 오늘의식단 2일차 [만개의레시피],,,,,,, 발색 비교 with 셉 (feat. 연구원),,,,,,베트남 메콩강을 여행하는데..팁을 강제로 내놓으라는 아줌마! l 세계일주#17,,,,,,,,,, 당시 상황 설명 직접 해명하는 인터뷰!!,,,,, 손흥민 결승 갈 수 있을까?
구독자 2천만 유튜버 KSI 만나러 가봤습니다(맞짱뜸ㄷㄷ 유튜버 싸움),,진라면 매운맛 이팅사운드 ASMR *말없음 | Jin Ramen Eating Sound ASMR *No talking,다르킨의 검,별점1점 게임치곤 잘만든거같은데...흠....(Evil Spirits),사람을 화나게 하는 방법으로 두번째는 | 킹존 vs 진에어 H/L 06.19 | 2019 LCK 서머,,미고랭도넛??미고랭라면 먹방 _ 세계 1위 라면 미고랭라면이 도넛으로?!?,,,,유명하다던 버터치킨커리 레시피가 내눈에 : Butter Chicken Curry ☆ [만개의레시피],,,,,,,(**Eng.)여드름,,,,,,베트남 매력녀와 구찌터널&메콩강 여행! 전남친이 한국남자? l 세계일주#16,,,,,,,,,,진짜 실패는 도전하지 않는 것 전직 프로레슬러 CM펑크의 UFC 도전 이야기,,,,,[세상에 이런일이] - 마곡동 인간 푸마편 (with. 핵트팩)
한국인이 인종차별 당했을 때 그냥 도망쳐야 하는 이유 (흑인들의 조언),,진라면 매운맛 3봉지 리얼사운드 먹방! | 신김치와 찬밥까지! | Spicy Jin Ramen & Kimchi Eating show! Mukbang!, 아트록스 - 로그인 화면,김재원이 오버워치를 알려주면 생기는일ㅋㅋㅋㅋㅋ,사람을 화나게 하는 방법으로 첫번째는 | 킹존 vs 진에어 H/L 06.19 | 2019 LCK 서머,,미고랭 도넛 레시피 _ INDOMIE DONUT RECIPE,,,,꿀떡꿀떡 넘어가는 꿀떡떡볶이 : Honey Tteokbokki  ★ [만개의레시피],,,,,,, 좁쌀,,,,,,한국사람만 다닐 수 있는 베트남 한국국제학교는 어떨까? l 세계일주#15,,,,,,,,,,제대로 진지빨고 하는 국가대표팀 훈련 모습 ㄷㄷ 근데 와중에 김신욱 몸싸움 무엇 ㅋㅋㅋㅋㅋㅋ,,,,,[후토크] 맨유 0-2 맨시티
이 영상이 여러분의 인생을 바꿀 수도 있습니다 (동기부여 명곡 추천갑니다),,닭가슴살이 매우 촉촉한 수비드 통닭 먹방! | 긍정부스터 | Spciy Sous vide Eating Show! Mukbang!,챔피언 집중탐구 - 다르킨의 검 아트록스,오버워치 맵을 좌우반전 해봤습니다ㅋㅋㅋ신맵 같음,담원 vs SKT | Match21 H/L 06.19 | 2019 LCK 서머,,스테이크와 구워먹는치즈 먹방 _ 오 괜찮은 조합?? :D,,,,에그머니나 포슬포슬한 베이컨치즈달걀토스트 : Bacon Cheese Egg Toast★ [만개의레시피],,,,,,, 각질 부자 모여! 피부타입별 성분 궁합& 착한 크림들끼리 대격돌,,,,,,베트남 한인타운,,,,,,,,,,2018시즌 전반기 조현우 슈퍼세이브 모음 ㄷㄷㄷ,,,,, 실력도 의지도 밀렸던 맨유... 추멘 마지막 맨유 결사대 모집 중
짭시티,,맥너겟 이팅사운드 ASMR *말없음 | McNuggets Eating Sound ASMR *No talking,힘을 가진 자 누구인가 | 2018 VS 전설급 스킨 홍보 영상,똥겜인줄 알았는데 갓겜이였습니다ㅋㅋㅋ개구리GTA!!  (Amazing Frog),Canyon,,네네 스노윙치즈 쇼킹핫 반반 치킨 먹방 _ 둘이 엄청 잘어울리네 :D,,,,??보글보글 끓는 소리만 들어도 밥도둑 된장찌개 레시피 : Soybean Paste Stew  ??[만개의레시피],,,,,,, 과연 승자는? by 디렉터파이,,,,,, 신흥 부자동네를 정복했다(with 구독자) l 세계일주#14,,,,,,,,,,이승우 국대 훈련 모습 ㅋㅋㅋ 형들 앞에서도 당당하네 ㅋㅋ,,,,,[주간가십] 코스타의 패드립과 훈련 거부!! 그리고 포그바와 마네를 유혹하는 레알 마드리드 ●주간EPL●
 맨체스터의 주인 물어봤는데 영국인들 반응이.. (갑분싸 레전드),,맥너겟과 양념치킨 소스의 환상궁합 리얼사운드 먹방 | 맥너겟 챌린지 (미니잇츠,PBE 인사이드 21화 하이라이트 (2018. 06. 19),오버워치 관계자님앞에서 정치질하는 유튜버ㅋㅋㅋㅋㅋㅋ, ShowMaker 인터뷰 | 담원 vs SKT | 06.19 | 2019 LCK 서머,,크림 듬뿍 크림떡 먹방 _ 청년떡집의 카카오크림떡,,,,??여기 저기 다 잘어울려! 상추 레시피 13가지 : Lettuce recipe ?? [만개의레시피],,,,,,,(*Eng) 2500원으로 트러블 잡고 보습까지! 만능크림 같이 만들어요 (히알루론산 1%원액) by. 디렉터파이,,,,,,베트남 미녀와 베트남 전쟁박물관을 함께 가다ㄷㄷ한국이 사과해야함? l 세계일주#13,,,,,,,,,,형 군대가요?! 손흥민과 팬들의 아무말 대잔치ㅋㅋ 군대 얘기를 들은 손흥민의 반응은? (오픈트레이닝),,,,,[후토크] 토트넘 1-0 브라이튼
흑인들이 겪은 최악의 인종차별 썰 (썰 풀다 결국 울었음..),, 초이) | McNuggets Challenge Eating show! Mukbang!,PBE 인사이드 21화 (2018. 06. 19),모니터에 돋보기를 설치하면 에임이 좋아질까??,브라움만 미드라구! | 담원 vs SKT H/L 06.19 | 2019 LCK 서머,, 녹차크림떡,,,,푸짐한 저녁 한상을 위한 식단형 레시피 오늘의 식단 1일차 ★ [만개의레시피],,,,,,,[디렉터파이 사용설명서] TOP OF TOP? 디파고? 11월 뭐 할지? 함께 알아봐요,,,,,,베트남 호스텔직원들이 말하는 한국손님,,,,,,,,,,축구 경기 중 찾아온 급똥!! 레알 주장 라모스의 대처는?,,,,, 슈팅 29개 끝에 나온 에릭센의 한방!! 꾸역승도 강팀-빅4의 자격요건
한국인의 어색한 영어 TOP 5 (틀린 줄도 모르고 있었음. 원어민도 털림ㅋㅋ),,풋살 2시간하고 치킨 먹방 | 운동 후 먹방 | Eating Chicken after Futsal,아트록스 - 다르킨의 검 | 게임플레이 영상 - 리그 오브 레전드,솔저 한방콤보 개발했습니다...평가 부탁드립니다,이 음이 들리지 않는다면 가까운 병원을 찾아가세요 | 담원 vs SKT H/L 06.19 | 2019 LCK 서머,, 티라미슈크림떡 :D,,,,간장이 쏘옥 베어 굳굳굳 ★ 연어데리야끼덮밥 : Salmon Teriyaki Deopbap★ [만개의레시피],,,,,,,[디파GO×프라엘]올 가을 리즈갱신템: 디바이스,,,,,, 한국인 외모 l 세계일주#12,,,,,,,,,,19살 신인 선수가.. 프로 선발 데뷔전을 씹어먹다니 ㄷㄷㄷ,,,,,[주간남탓] 축하합니다! 무스타피 '2019 남탓도르' 수상 예정. 분노의 무스타피 삽질 분석!! ●주간EPL●
리중딱 영국 리버풀 현지반응 (맞아 죽을뻔함..),,응급실 떡볶이 사망맛 이팅사운드 ASMR *말없음 | 당면추가 | Emergency Spicy Tteokbokki Eating Sound ASMR *No talking,아트록스 - 세계의 종결자 | 챔피언 홍보영상,당신이 관종이라면 당장 이 스킨을 사세요ㅋㅋㅋㅋㅋ,테디는 곰이 아니에요! | 담원 vs SKT H/L 06.19 | 2019 LCK 서머,,까르보 치즈 닭갈비 먹방 _ 크리미한 까르보나라 치즈닭갈비 :D,,,,퐁실퐁실한 느낌이 좋은 슈크림라떼 : custard cream Latte ★ [만개의레시피],,,,,,, 3겹센스,,,,,,베트남 짝퉁시장 흥정2편! 아줌마상인은 결국 뒷목을 잡으셨다 l 세계일주#11,,,,,,,,,,김민재가 이적 시장에서 주목받을 수 밖에 없는 이유 ㄷㄷㄷ,,,,,[후토크] 첼시 2-2 번리
